employee_id,age,gender,education_level,department,job_title,location,years_experience,years_at_company,performance_score,num_projects,training_hours,certifications,team_size,salary
EMP1528,37,Male,Master's,Sales,Junior,Austin,9,4,2.4,11,,2.0,4,79073.17
EMP1529,33,Non-binary,PhD,Data Science,Mid-Level,Seattle,5,1,3.0,18,6.0,6.0,1,140359.22
EMP1530,41,Female,Bachelor's,Finance,Mid-Level,San Francisco,5,1,,3,82.0,2.0,43,106169.96
EMP1531,39,Male,Bachelor's,Sales,Senior,New York,2,1,3.0,13,27.0,0.0,19,94005.38
EMP1532,55,Female,Master's,HR,Junior,New York,8,2,2.9,14,9.0,6.0,5,87529.36
EMP1533,44,Male,Bachelor's,Operations,Senior,San Francisco,8,3,3.5,4,26.0,6.0,30,122751.66
EMP1534,48,Female,Bachelor's,Sales,Lead,Austin,10,1,3.3,18,12.0,0.0,26,124975.36
EMP1535,38,Male,Bachelor's,Marketing,Junior,Remote,4,5,3.4,5,65.0,1.0,40,51430.21
EMP1536,42,Male,Bachelor's,Engineering,Junior,Seattle,9,2,4.0,14,85.0,5.0,34,98378.15
EMP1537,61,Female,Bachelor's,Engineering,Junior,Boston,2,0,3.9,12,83.0,4.0,2,75169.76
EMP1538,52,Female,Bachelor's,Operations,Manager,San Francisco,6,2,,7,59.0,5.0,24,156706.05
EMP1539,24,Male,Master's,Engineering,Senior,Chicago,6,1,2.4,12,42.0,1.0,14,131923.99
EMP1540,38,Female,High School,Finance,Senior,Chicago,6,7,3.8,8,68.0,,41,89068.66
EMP1541,47,Male,Bachelor's,Operations,Junior,San Francisco,0,1,4.4,3,62.0,3.0,42,60323.01
EMP1542,44,Male,Master's,Engineering,Senior,New York,0,1,2.1,1,69.0,7.0,13,115909.25
EMP1543,27,Male,Bachelor's,Finance,Manager,Austin,9,3,3.2,3,98.0,4.0,29,149450.87
EMP1544,49,Male,Bachelor's,Sales,Manager,Remote,10,2,2.8,11,64.0,6.0,1,123568.99
EMP1545,29,Male,Master's,Product,Senior,New York,9,1,3.2,18,98.0,4.0,46,184811.37
EMP1546,29,Male,Bachelor's,Finance,Junior,New York,11,12,4.0,7,66.0,4.0,34,102929.47
EMP1547,40,Male,High School,Data Science,Junior,Boston,6,1,2.2,9,53.0,0.0,4,63216.83
EMP1548,59,Male,Bachelor's,Finance,Junior,San Francisco,11,0,3.4,4,35.0,0.0,28,107066.48
EMP1549,50,Male,Bachelor's,Engineering,Mid-Level,Remote,9,5,2.8,10,70.0,3.0,19,103444.04
EMP1550,44,Female,Bachelor's,HR,Junior,Seattle,4,0,4.0,18,92.0,4.0,1,60340.62
EMP1551,53,Male,Master's,Product,Mid-Level,Remote,10,0,3.5,16,14.0,7.0,36,123526.53
EMP1552,31,Female,Bachelor's,HR,Mid-Level,Chicago,9,2,3.1,12,74.0,2.0,43,69395.73
EMP1553,48,Female,Bachelor's,Data Science,Director,Seattle,16,0,2.7,19,17.0,5.0,13,263531.98
EMP1554,22,Female,Bachelor's,Data Science,Senior,Chicago,4,5,5.0,3,,3.0,42,128443.84
EMP1555,60,Female,Bachelor's,Engineering,Manager,Seattle,7,1,3.4,8,3.0,4.0,5,186215.7
EMP1556,50,Female,Master's,Engineering,Lead,Chicago,5,2,2.2,19,87.0,2.0,33,124125.37
EMP1557,24,Male,Bachelor's,HR,Junior,San Francisco,6,0,2.6,9,10.0,4.0,14,65562.27
EMP1558,58,Male,Bachelor's,Marketing,Lead,Austin,10,1,3.5,19,5.0,6.0,16,123468.08
EMP1559,52,Female,High School,Data Science,Mid-Level,Austin,7,2,2.7,17,50.0,1.0,32,81822.62
EMP1560,32,Female,Bachelor's,Data Science,Senior,Boston,0,1,2.8,13,57.0,2.0,27,95960.15
EMP1561,43,Female,Bachelor's,Sales,Mid-Level,Boston,4,4,3.9,2,,6.0,35,87914.19
EMP1562,39,Male,Master's,Engineering,Director,Seattle,3,0,3.8,4,17.0,5.0,3,224615.93
EMP1563,56,Female,High School,Data Science,Mid-Level,New York,7,3,2.8,11,,1.0,4,97160.96
EMP1564,27,Female,Bachelor's,Sales,Mid-Level,Boston,9,1,4.0,2,66.0,6.0,7,105577.85
EMP1565,24,Male,Bachelor's,Data Science,Manager,Austin,6,2,2.7,4,16.0,0.0,13,137886.02
EMP1566,26,Male,Master's,Marketing,Junior,Remote,8,2,4.4,4,96.0,3.0,41,71631.92
EMP1567,30,Female,Bachelor's,Operations,Senior,Remote,12,0,,1,33.0,4.0,3,98859.88
EMP1568,49,Female,Master's,Engineering,Lead,New York,1,2,3.4,11,29.0,3.0,17,152779.38
EMP1569,40,Male,Master's,HR,Manager,Remote,13,0,2.9,2,18.0,5.0,47,129846.93
EMP1570,49,Female,Master's,Marketing,Director,New York,16,2,2.8,19,,4.0,10,228648.65
EMP1571,48,Male,Bachelor's,HR,Director,Chicago,16,3,,8,39.0,1.0,47,128313.88
EMP1572,34,Male,Bachelor's,Engineering,Junior,Austin,1,0,3.0,4,43.0,2.0,1,60407.56
EMP1573,59,Male,Master's,Operations,Manager,New York,7,8,3.2,16,94.0,2.0,28,176429.41
EMP1574,42,Male,PhD,Data Science,Senior,Boston,12,1,1.9,15,58.0,4.0,10,186265.87
EMP1575,48,Male,Master's,Engineering,Senior,New York,2,3,3.8,5,90.0,1.0,7,155910.93
EMP1576,27,Male,Bachelor's,Engineering,Junior,New York,0,0,3.1,5,110.0,4.0,39,71710.77
EMP1577,59,Female,Bachelor's,Engineering,Senior,Austin,9,8,4.1,15,24.0,4.0,3,140602.7
EMP1578,32,Female,Bachelor's,HR,Director,Seattle,4,0,2.7,17,118.0,7.0,7,129794.82
EMP1579,38,Male,Master's,HR,Manager,Remote,0,1,4.1,3,70.0,6.0,9,93248.78
EMP1580,60,Male,Bachelor's,Finance,Mid-Level,Seattle,14,8,2.9,18,52.0,4.0,40,120589.53
EMP1581,28,Male,Bachelor's,Engineering,Junior,Seattle,8,0,3.2,11,,2.0,35,88749.92
EMP1582,51,Female,Master's,Marketing,Mid-Level,Chicago,5,0,3.4,6,70.0,7.0,26,79954.39
EMP1583,42,Male,Bachelor's,HR,Manager,New York,3,4,3.2,12,83.0,5.0,5,110531.21
EMP1584,22,Male,Master's,Finance,Lead,New York,4,2,3.4,17,52.0,4.0,13,172875.78
EMP1585,46,Female,Bachelor's,Product,Senior,Austin,10,2,1.9,14,107.0,2.0,45,123752.75
EMP1586,53,Female,Bachelor's,Engineering,Junior,Seattle,9,0,3.1,6,48.0,0.0,30,89614.94
EMP1587,29,Male,Bachelor's,Operations,Mid-Level,Chicago,0,1,3.1,10,42.0,1.0,40,51068.66
EMP1588,26,Male,Master's,Marketing,Senior,Boston,8,0,1.8,16,99.0,0.0,39,103146.06
EMP1589,51,Male,Bachelor's,Marketing,Manager,Austin,11,8,3.6,18,18.0,4.0,10,132830.14
EMP1590,29,Female,Bachelor's,Operations,Senior,New York,6,3,2.6,6,65.0,2.0,42,105711.54
EMP1591,40,Male,PhD,Operations,Mid-Level,San Francisco,13,3,3.9,19,33.0,1.0,23,152972.02
EMP1592,51,Male,Bachelor's,Product,Senior,Remote,3,0,3.3,3,,,11,90552.49
EMP1593,36,Female,Bachelor's,Engineering,Junior,Boston,14,6,2.8,12,80.0,1.0,12,92828.42
EMP1594,57,Male,Bachelor's,Engineering,Director,Remote,8,2,3.9,16,87.0,1.0,13,189614.44
EMP1595,48,Male,Bachelor's,Operations,Mid-Level,New York,5,5,4.4,3,,7.0,40,91533.83
EMP1596,34,Male,Master's,HR,Senior,Remote,6,0,3.2,16,53.0,4.0,49,87273.81
EMP1597,35,Male,Bachelor's,Sales,Mid-Level,San Francisco,12,4,4.2,4,0.0,6.0,46,130971.64
EMP1598,58,Male,Bachelor's,Engineering,Senior,New York,9,2,3.1,13,105.0,0.0,49,159887.27
EMP1599,51,Male,Bachelor's,Engineering,Senior,Remote,11,0,3.9,4,91.0,0.0,16,130066.01
EMP1600,60,Male,Master's,Data Science,Lead,San Francisco,13,1,2.9,4,54.0,7.0,9,260133.02
EMP1601,34,Male,Bachelor's,Engineering,Mid-Level,Seattle,5,0,4.5,7,14.0,3.0,10,110255.78
EMP1602,37,Female,Bachelor's,Sales,Mid-Level,New York,8,1,4.0,12,84.0,4.0,29,116130.33
EMP1603,28,Male,Bachelor's,Engineering,Junior,Austin,6,1,3.5,2,14.0,1.0,9,71527.43
EMP1604,48,Male,Bachelor's,Sales,Senior,Remote,13,1,1.4,16,22.0,6.0,33,93575.6
EMP1605,56,Female,Bachelor's,Engineering,Junior,San Francisco,6,2,3.5,7,116.0,5.0,24,108275.94
EMP1606,36,Female,Bachelor's,Finance,Senior,Seattle,8,2,2.3,19,65.0,0.0,35,121064.22
EMP1607,49,Female,Master's,Engineering,Manager,San Francisco,19,0,3.4,11,45.0,0.0,11,298390.98
EMP1608,56,Male,Bachelor's,Data Science,Manager,Seattle,14,4,4.1,1,99.0,2.0,39,239622.52
EMP1609,28,Male,PhD,Engineering,Mid-Level,San Francisco,2,3,,9,113.0,1.0,13,136994.24
EMP1610,41,Female,PhD,Finance,Senior,San Francisco,12,1,3.8,5,8.0,4.0,23,235790.94
EMP1611,53,Female,Bachelor's,Data Science,Junior,San Francisco,11,0,2.9,17,65.0,0.0,25,119169.23
EMP1612,59,Male,Bachelor's,Operations,Senior,New York,2,2,,1,65.0,7.0,16,87815.23
EMP1613,61,Female,Bachelor's,Finance,Manager,Remote,7,3,2.7,17,,6.0,48,120675.42
EMP1614,53,Male,Master's,Sales,Mid-Level,Chicago,3,3,3.0,12,16.0,7.0,21,75353.29
EMP1615,47,Non-binary,Bachelor's,Sales,Mid-Level,San Francisco,0,1,3.2,13,104.0,7.0,10,79472.01
EMP1616,60,Female,High School,Operations,Manager,Chicago,7,0,4.1,11,,7.0,41,97049.03
EMP1617,41,Female,Bachelor's,Product,Manager,San Francisco,5,5,3.7,13,97.0,4.0,40,184374.28
EMP1618,39,Female,Master's,Operations,Mid-Level,Boston,2,1,4.8,13,33.0,1.0,19,79691.39
EMP1619,36,Female,Master's,Finance,Senior,Remote,7,0,2.5,6,68.0,7.0,35,113414.15
EMP1620,43,Male,Bachelor's,Operations,Junior,Chicago,0,0,4.0,6,63.0,1.0,28,43741.42
EMP1621,43,Male,Master's,Marketing,Junior,Remote,8,1,3.8,10,43.0,0.0,41,68674.7
EMP1622,42,Male,Bachelor's,Engineering,Manager,Austin,8,2,3.1,19,28.0,3.0,2,160287.07
EMP1623,23,Male,Bachelor's,Finance,Manager,New York,5,3,2.5,3,61.0,4.0,30,159807.97
EMP1624,61,Female,Master's,Product,Lead,Seattle,0,1,2.8,7,91.0,7.0,40,123420.39
EMP1625,39,Male,Bachelor's,Engineering,Junior,Austin,18,0,2.7,5,15.0,7.0,40,88856.71
EMP1626,44,Male,Bachelor's,Operations,Manager,Seattle,16,12,4.4,8,77.0,4.0,5,158268.44
EMP1627,34,Female,High School,Engineering,Mid-Level,Remote,4,3,3.8,5,51.0,2.0,38,72070.56
EMP1628,30,Female,Master's,Finance,Mid-Level,Chicago,12,1,3.8,12,1.0,6.0,42,116228.44
EMP1629,28,Male,Master's,Engineering,Senior,Remote,10,6,3.3,4,119.0,1.0,15,152706.29
EMP1630,22,Male,Master's,Marketing,Junior,Boston,4,3,3.0,19,103.0,1.0,36,66237.42
EMP1631,23,Male,Master's,Operations,Lead,Austin,4,1,3.4,18,60.0,0.0,3,114290.42
EMP1632,25,Female,Bachelor's,Sales,Senior,Seattle,5,6,3.3,3,3.0,0.0,24,101508.7
EMP1633,35,Male,Bachelor's,Operations,Junior,San Francisco,17,3,3.1,7,51.0,0.0,41,85437.92
EMP1634,53,Female,Bachelor's,Data Science,Junior,Remote,14,3,3.5,8,40.0,2.0,48,92164.52
EMP1635,57,Male,High School,Product,Junior,Seattle,6,6,2.5,15,51.0,6.0,48,72535.98
EMP1636,23,Male,Bachelor's,Engineering,Junior,New York,5,1,3.4,17,30.0,7.0,47,95270.2
EMP1637,61,Female,PhD,Marketing,Senior,San Francisco,12,3,3.1,19,25.0,3.0,41,193227.51
EMP1638,35,Male,High School,Engineering,Manager,Seattle,12,4,2.7,4,26.0,0.0,49,158639.6
EMP1639,41,Male,Bachelor's,Product,Junior,New York,3,1,3.6,16,50.0,0.0,12,83739.69
EMP1640,46,Male,Bachelor's,Product,Junior,New York,9,0,4.5,13,97.0,5.0,8,110262.47
EMP1641,29,Male,Bachelor's,Finance,Senior,Chicago,5,4,4.1,12,94.0,6.0,14,117317.67
EMP1642,49,Male,PhD,Data Science,Lead,San Francisco,8,0,3.0,4,47.0,0.0,18,237486.63
EMP1643,42,Male,Bachelor's,Finance,Mid-Level,Chicago,7,3,3.7,12,10.0,2.0,44,87752.65
EMP1644,44,Male,Bachelor's,HR,Mid-Level,San Francisco,13,7,3.8,17,7.0,4.0,46,109977.48
EMP1645,53,Male,Master's,Engineering,Senior,New York,6,1,3.3,9,11.0,3.0,20,161723.4
EMP1646,29,Female,Bachelor's,Operations,Mid-Level,Seattle,8,0,3.2,12,98.0,4.0,23,85861.08
EMP1647,52,Female,Bachelor's,Engineering,Junior,Austin,0,0,3.4,15,44.0,7.0,5,61750.85
EMP1648,58,Female,Bachelor's,Data Science,Lead,San Francisco,9,2,5.0,2,33.0,5.0,1,229944.65
EMP1649,37,Female,Bachelor's,Data Science,Senior,San Francisco,4,5,3.4,9,76.0,1.0,45,153699.02
EMP1650,61,Male,PhD,Operations,Senior,Austin,0,1,2.3,14,90.0,1.0,46,86418.92
EMP1651,48,Male,Master's,Engineering,Lead,New York,13,0,2.5,4,71.0,0.0,2,226645.02
EMP1652,61,Male,Bachelor's,Sales,Senior,New York,7,2,3.1,4,46.0,5.0,16,122931.37
EMP1653,39,Male,Master's,Sales,Mid-Level,New York,0,1,2.3,6,119.0,4.0,5,79071.8
EMP1654,56,Male,Bachelor's,Sales,Mid-Level,Boston,4,1,3.1,5,20.0,2.0,22,72679.41
EMP1655,36,Male,High School,Engineering,Junior,Boston,8,3,,17,40.0,3.0,1,86106.17
EMP1656,48,Female,Bachelor's,Product,Junior,Boston,8,1,2.8,13,74.0,6.0,12,84191.06
EMP1657,38,Female,Bachelor's,Finance,Senior,Seattle,5,4,2.4,17,21.0,4.0,19,106823.02
EMP1658,61,Male,Bachelor's,Sales,Manager,Seattle,0,1,3.1,19,20.0,5.0,22,105896.17
EMP1659,23,Female,Master's,Marketing,Director,Chicago,5,0,3.1,1,27.0,7.0,42,152028.32
EMP1660,52,Female,PhD,Marketing,Senior,Seattle,13,6,2.5,17,66.0,5.0,44,155952.08
EMP1661,58,Female,Bachelor's,HR,Junior,New York,15,2,2.3,3,70.0,6.0,48,81306.81
EMP1662,55,Male,Bachelor's,Finance,Junior,Seattle,4,1,4.1,14,13.0,4.0,17,82002.89
EMP1663,55,Male,High School,Data Science,Lead,Boston,17,8,3.6,12,78.0,7.0,13,177063.16
EMP1664,24,Male,High School,Finance,Senior,Austin,0,1,2.9,15,72.0,3.0,39,77479.42
EMP1665,38,Male,Bachelor's,Product,Senior,San Francisco,3,0,2.4,6,51.0,4.0,28,116689.33
EMP1666,35,Female,Bachelor's,Data Science,Lead,San Francisco,12,2,2.8,2,42.0,4.0,3,206024.85
EMP1667,35,Male,Master's,Engineering,Lead,Seattle,11,6,2.3,4,70.0,3.0,5,204672.11
EMP1668,59,Male,Bachelor's,Product,Manager,Seattle,7,3,2.8,13,75.0,2.0,36,165755.69
EMP1669,56,Female,High School,Engineering,Junior,Remote,2,0,4.6,13,18.0,6.0,15,60819.18
EMP1670,22,Female,Bachelor's,Data Science,Lead,San Francisco,2,3,3.4,17,26.0,5.0,17,150200.63
EMP1671,50,Male,Bachelor's,Marketing,Manager,Boston,4,2,2.8,6,17.0,3.0,44,113637.76
EMP1672,25,Female,High School,Data Science,Mid-Level,Austin,2,3,3.7,11,12.0,0.0,46,67752.93
EMP1673,54,Male,Master's,Data Science,Senior,Remote,8,0,2.5,19,106.0,0.0,29,143024.61
EMP1674,38,Male,Bachelor's,Data Science,Mid-Level,Austin,7,3,2.9,16,0.0,0.0,4,103166.71
EMP1675,49,Male,Master's,Data Science,Director,Austin,2,0,1.9,8,101.0,0.0,32,172152.67
EMP1676,47,Female,Bachelor's,Sales,Junior,Austin,6,3,4.1,1,84.0,7.0,49,73222.48
EMP1677,29,Female,Bachelor's,Engineering,Senior,Boston,0,1,3.1,10,33.0,6.0,43,95855.37
EMP1678,55,Male,Bachelor's,Marketing,Junior,Remote,9,0,2.6,2,12.0,1.0,38,51056.75
EMP1679,39,Male,Master's,Engineering,Lead,New York,11,1,3.7,19,108.0,2.0,4,246983.82
EMP1680,52,Male,Bachelor's,Operations,Junior,New York,3,2,2.5,14,114.0,1.0,13,57757.2
EMP1681,48,Male,Master's,Sales,Mid-Level,Remote,4,3,2.5,3,104.0,4.0,20,74064.58
EMP1682,37,Male,Bachelor's,Product,Senior,Austin,9,1,2.9,9,50.0,4.0,47,125584.01
EMP1683,31,Male,Master's,HR,Manager,Seattle,8,3,2.4,8,86.0,3.0,18,139428.23
EMP1684,61,Female,Bachelor's,Data Science,Mid-Level,Austin,11,6,2.7,11,0.0,0.0,49,111696.11
EMP1685,33,Female,Master's,Engineering,Junior,New York,4,3,3.1,15,86.0,7.0,42,104349.69
EMP1686,43,Male,Bachelor's,Data Science,Lead,Boston,4,3,3.1,6,27.0,7.0,37,145582.86
EMP1687,37,Male,PhD,Product,Senior,Boston,6,1,2.3,2,31.0,3.0,12,162367.44
EMP1688,33,Male,Bachelor's,Finance,Manager,San Francisco,2,3,3.0,1,71.0,4.0,25,140435.01
EMP1689,32,Male,High School,HR,Junior,San Francisco,6,0,3.6,3,54.0,0.0,30,56219.21
EMP1690,41,Female,High School,Operations,Senior,Remote,2,0,3.7,18,25.0,6.0,15,61668.71
EMP1691,22,Non-binary,Master's,Engineering,Mid-Level,New York,4,1,2.9,14,13.0,5.0,36,135763.32
EMP1692,48,Male,Bachelor's,Finance,Junior,Remote,3,3,3.1,17,87.0,2.0,8,56520.4
EMP1693,24,Male,Master's,Marketing,Senior,San Francisco,6,5,3.0,2,111.0,4.0,28,133863.79
EMP1694,33,Female,Bachelor's,Engineering,Senior,Austin,15,0,,19,92.0,5.0,22,139672.4
EMP1695,51,Male,Bachelor's,Sales,Lead,Remote,10,5,2.8,9,67.0,3.0,49,109524.27
EMP1696,30,Female,High School,Engineering,Mid-Level,Seattle,8,5,3.8,8,62.0,5.0,38,115482.72
EMP1697,58,Male,PhD,Engineering,Mid-Level,Chicago,1,2,3.8,10,81.0,3.0,16,113473.34
EMP1698,22,Female,Master's,Engineering,Mid-Level,Seattle,4,4,3.5,9,13.0,4.0,5,122307.32
EMP1699,25,Female,PhD,Product,Director,San Francisco,7,0,1.3,8,26.0,,46,257481.8
EMP1700,36,Female,Bachelor's,Finance,Mid-Level,San Francisco,7,0,2.7,7,40.0,7.0,34,108142.38
EMP1701,48,Female,Master's,Product,Mid-Level,Remote,6,5,3.5,6,110.0,6.0,49,110157.95
EMP1702,29,Male,Master's,Marketing,Mid-Level,Boston,3,2,4.4,2,2.0,6.0,38,97626.32
EMP1703,44,Female,Bachelor's,Sales,Senior,Seattle,16,0,3.2,9,93.0,7.0,11,135952.98
EMP1704,36,Female,Master's,Finance,Mid-Level,San Francisco,11,3,3.3,9,58.0,2.0,2,149075.41
EMP1705,48,Male,PhD,Marketing,Manager,New York,4,5,3.1,19,99.0,6.0,25,189305.49
EMP1706,52,Male,Master's,Engineering,Mid-Level,New York,13,3,2.3,9,22.0,5.0,25,153794.68
EMP1707,60,Male,Master's,HR,Manager,Austin,14,1,3.4,2,17.0,6.0,1,155718.82
EMP1708,29,Male,Bachelor's,Engineering,Junior,Boston,7,1,2.1,19,,5.0,31,76352.12
EMP1709,51,Male,Bachelor's,HR,Senior,Austin,6,4,3.1,16,110.0,4.0,5,83817.91
EMP1710,39,Female,PhD,Operations,Manager,Remote,3,0,3.3,14,103.0,6.0,40,130484.54
EMP1711,25,Male,High School,Engineering,Junior,New York,7,0,3.2,1,73.0,4.0,4,82650.31
EMP1712,43,Female,Master's,Engineering,Director,Chicago,5,1,2.3,13,119.0,6.0,5,183836.91
EMP1713,24,Male,Master's,Data Science,Senior,San Francisco,5,2,,2,75.0,7.0,5,164454.89
EMP1714,36,Male,Master's,Marketing,Director,Chicago,7,1,3.7,14,116.0,3.0,16,163954.0
EMP1715,56,Male,PhD,Engineering,Senior,New York,3,1,3.3,1,40.0,0.0,18,181628.27
EMP1716,59,Male,Bachelor's,Product,Mid-Level,Remote,15,0,2.7,15,,0.0,43,97863.57
EMP1717,54,Male,Bachelor's,Engineering,Junior,San Francisco,12,0,2.5,18,31.0,0.0,17,111243.16
EMP1718,35,Male,High School,Operations,Mid-Level,Remote,8,0,3.8,9,80.0,,35,68479.8
EMP1719,22,Male,Bachelor's,Product,Junior,Chicago,3,2,3.2,8,40.0,0.0,18,64521.64
EMP1720,47,Female,Bachelor's,Engineering,Junior,Remote,4,2,2.4,7,44.0,7.0,4,68152.07
EMP1721,29,Female,Bachelor's,Engineering,Junior,Austin,3,2,3.1,9,77.0,4.0,31,63819.77
EMP1722,37,Male,Master's,Engineering,Mid-Level,Remote,1,1,2.6,9,100.0,1.0,31,86601.63
EMP1723,59,Female,PhD,Sales,Lead,New York,9,0,3.4,11,8.0,1.0,9,186428.95
EMP1724,31,Female,Bachelor's,Engineering,Junior,Boston,4,1,4.1,4,89.0,6.0,31,79562.24
EMP1725,58,Male,Bachelor's,Operations,Junior,Remote,4,0,2.4,7,47.0,1.0,5,40863.69
EMP1726,47,Non-binary,PhD,Engineering,Senior,New York,3,0,3.3,7,114.0,0.0,36,168053.68
EMP1727,49,Female,High School,Finance,Junior,New York,13,1,3.3,4,,1.0,16,87843.18
EMP1728,33,Male,High School,Product,Junior,Chicago,4,5,1.7,12,86.0,5.0,42,51936.85
EMP1729,41,Male,Bachelor's,Data Science,Junior,Remote,14,1,3.8,17,94.0,0.0,41,83349.3
EMP1730,35,Male,Bachelor's,HR,Manager,Austin,6,7,4.7,3,102.0,5.0,16,119186.3
EMP1731,56,Male,Bachelor's,Sales,Manager,Austin,1,1,3.3,9,43.0,4.0,20,99185.96
EMP1732,50,Female,PhD,HR,Mid-Level,New York,10,1,4.2,5,57.0,5.0,30,144910.41
EMP1733,33,Male,Bachelor's,Finance,Senior,New York,12,4,2.3,16,65.0,4.0,26,142427.19
EMP1734,39,Female,Bachelor's,Marketing,Senior,Boston,3,0,2.7,8,113.0,,49,83331.79
EMP1735,23,Female,Bachelor's,Engineering,Senior,New York,5,0,3.2,16,17.0,3.0,31,132376.11
EMP1736,23,Female,Bachelor's,Data Science,Senior,Seattle,5,6,2.6,19,79.0,6.0,15,126599.14
EMP1737,38,Female,Master's,Marketing,Senior,Remote,8,2,3.2,16,28.0,5.0,41,108073.08
EMP1738,31,Male,Master's,Engineering,Mid-Level,San Francisco,5,0,3.9,18,74.0,2.0,38,145603.91
EMP1739,39,Male,Master's,Sales,Junior,Seattle,12,0,2.6,15,1.0,4.0,38,89713.01
EMP1740,43,Female,Bachelor's,Marketing,Senior,New York,6,7,3.9,18,77.0,7.0,43,119284.28
EMP1741,40,Male,PhD,Data Science,Manager,Seattle,4,5,1.9,14,67.0,0.0,20,189978.64
EMP1742,22,Male,Master's,Operations,Senior,New York,0,1,2.8,16,102.0,2.0,35,101914.65
EMP1743,45,Female,Master's,Operations,Manager,Boston,0,0,3.1,5,97.0,4.0,23,105797.62
EMP1744,57,Female,High School,Engineering,Director,San Francisco,9,5,2.6,8,116.0,0.0,44,210736.79
EMP1745,46,Male,High School,Marketing,Junior,Chicago,7,1,2.8,16,109.0,4.0,47,53851.65
EMP1746,57,Female,Bachelor's,Finance,Senior,Austin,12,1,,1,38.0,4.0,39,128124.42
EMP1747,52,Female,Master's,Engineering,Senior,New York,13,3,4.1,11,,7.0,25,237803.53
EMP1748,52,Male,Bachelor's,Sales,Director,Boston,6,1,3.7,11,103.0,0.0,22,166630.24
EMP1749,23,Male,Bachelor's,Operations,Director,San Francisco,5,2,3.9,2,40.0,4.0,47,170984.44
EMP1750,40,Female,Master's,Engineering,Senior,Seattle,5,6,2.8,19,70.0,7.0,8,148112.64
EMP1751,33,Male,Master's,Finance,Mid-Level,New York,7,4,2.3,5,114.0,4.0,9,128332.65
EMP1752,31,Male,PhD,Engineering,Lead,Seattle,7,1,2.6,3,80.0,4.0,15,194690.38
EMP1753,52,Male,Bachelor's,Engineering,Junior,New York,15,1,2.7,8,86.0,6.0,48,104502.87
EMP1754,43,Female,Master's,Engineering,Lead,Chicago,1,1,2.8,4,108.0,3.0,20,126506.46
EMP1755,44,Male,Bachelor's,Product,Manager,San Francisco,8,1,3.6,13,74.0,1.0,35,213458.71
EMP1756,44,Male,Bachelor's,Data Science,Mid-Level,Boston,4,2,3.4,14,21.0,4.0,37,97567.4
EMP1757,36,Male,Bachelor's,Product,Senior,San Francisco,6,1,3.1,1,81.0,6.0,3,152672.79
EMP1758,47,Non-binary,Bachelor's,Finance,Mid-Level,Remote,6,0,3.1,5,48.0,7.0,34,88152.72
EMP1759,24,Male,Bachelor's,Engineering,Mid-Level,Remote,6,0,4.0,7,27.0,0.0,34,86466.44
EMP1760,44,Female,Master's,Finance,Mid-Level,San Francisco,14,1,2.3,6,15.0,5.0,36,148924.81
EMP1761,41,Female,Bachelor's,Marketing,Lead,Seattle,17,2,3.8,15,105.0,4.0,35,154375.74
EMP1762,61,Male,Master's,Data Science,Manager,New York,11,2,1.7,15,67.0,6.0,9,241997.28
EMP1763,60,Non-binary,Bachelor's,Engineering,Director,Chicago,3,1,2.8,8,61.0,3.0,30,152207.15
EMP1764,29,Female,Bachelor's,Finance,Junior,Seattle,7,4,4.3,2,35.0,6.0,26,85960.84
EMP1765,39,Female,Bachelor's,Engineering,Manager,Seattle,9,4,3.4,14,21.0,3.0,12,192184.01
EMP1766,27,Male,Bachelor's,Sales,Lead,Seattle,5,1,2.9,16,10.0,5.0,24,121056.66
EMP1767,48,Female,Bachelor's,Operations,Mid-Level,San Francisco,6,0,3.8,10,84.0,4.0,41,101214.71
EMP1768,57,Female,Bachelor's,Finance,Junior,Chicago,7,2,3.6,15,,2.0,19,69192.38
EMP1769,36,Non-binary,Bachelor's,Marketing,Mid-Level,New York,11,1,3.6,4,104.0,5.0,44,114033.01
EMP1770,58,Male,Bachelor's,Marketing,Manager,Seattle,10,0,3.1,12,,1.0,16,157207.04
EMP1771,26,Female,Bachelor's,Marketing,Senior,Austin,4,5,3.9,10,41.0,0.0,26,84318.35
EMP1772,60,Male,PhD,Data Science,Lead,Seattle,10,1,,2,54.0,6.0,23,232889.13
EMP1773,30,Male,Bachelor's,Data Science,Mid-Level,San Francisco,12,2,2.7,4,72.0,0.0,33,149729.77
EMP1774,28,Male,Master's,Product,Lead,San Francisco,0,1,4.5,6,34.0,0.0,42,149509.94
EMP1775,41,Female,Master's,Data Science,Junior,San Francisco,5,0,2.9,14,56.0,7.0,30,120292.51
EMP1776,31,Male,PhD,Sales,Mid-Level,New York,5,0,1.8,3,33.0,7.0,23,110195.33
EMP1777,47,Female,Master's,Operations,Senior,San Francisco,8,2,3.9,15,72.0,0.0,10,133119.86
EMP1778,25,Non-binary,Bachelor's,Marketing,Junior,Boston,0,0,4.2,1,76.0,3.0,36,52962.39
EMP1779,59,Male,Master's,Sales,Manager,Remote,14,0,3.0,19,69.0,6.0,31,147255.15
EMP1780,45,Female,Master's,Data Science,Mid-Level,Austin,8,9,1.7,1,3.0,7.0,43,107028.02
EMP1781,35,Male,Bachelor's,Engineering,Senior,Chicago,9,1,3.2,13,45.0,1.0,22,127630.55
EMP1782,22,Male,Bachelor's,Data Science,Mid-Level,New York,4,0,4.7,8,91.0,4.0,43,123010.0
